unique_id,unit_nr,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
20011,5,0.003,-0.0,100.0,518.67,643.25,1598.9,1414.35,14.62,21.61,552.63,2388.01,9095.98,1.3,47.58,521.17,2388.02,8178.3,8.4817,0.03,393,2388,100.0,38.81,23.1971
20012,25,0.0011,-0.0,100.0,518.67,644.18,1596.8,1422.9,14.62,21.61,552.71,2388.12,9110.46,1.3,48.08,520.54,2388.15,8178.39,8.472000000000001,0.03,394,2388,100.0,38.48,23.2086
20013,82,0.0005,0.0001,100.0,518.67,642.46,1588.51,1404.86,14.62,21.61,553.33,2388.03,9104.63,1.3,47.45,521.58,2388.05,8178.43,8.4626,0.03,393,2388,100.0,38.71,23.2917
20014,56,0.0017,0.0004,100.0,518.67,643.24,1601.77,1421.06,14.62,21.61,552.6,2388.15,9114.44,1.3,47.87,520.99,2388.17,8178.48,8.502,0.03,397,2388,100.0,38.4,23.1221
20015,82,0.0005,-0.0005,100.0,518.67,642.74,1590.54,1403.76,14.62,21.61,554.45,2388.09,9092.99,1.3,47.42,522.15,2388.01,8178.5,8.4336,0.03,395,2388,100.0,38.9,23.2789
20016,38,-0.0028,-0.0004,100.0,518.67,642.93,1601.55,1419.62,14.62,21.61,552.63,2388.11,9110.4,1.3,47.83,520.43,2388.08,8178.52,8.5071,0.03,395,2388,100.0,38.57,23.0668
20017,63,0.0002,0.0004,100.0,518.67,643.03,1597.29,1412.0,14.62,21.61,551.68,2388.03,9099.76,1.3,47.76,520.93,2388.11,8178.56,8.4396,0.03,396,2388,100.0,38.66,23.1565
20018,94,-0.0014,0.0001,100.0,518.67,643.36,1600.8,1425.77,14.62,21.61,552.21,2388.17,9103.83,1.3,47.99,520.6,2388.1,8178.58,8.4685,0.03,396,2388,100.0,38.61,23.2294
20019,95,-0.0035,0.0004,100.0,518.67,643.71,1600.34,1419.24,14.62,21.61,552.13,2388.15,9104.44,1.3,48.05,520.38,2388.16,8178.59,8.4875,0.03,396,2388,100.0,38.57,23.1263
20020,88,0.0008,-0.0001,100.0,518.67,643.04,1599.34,1424.94,14.62,21.61,552.8,2388.16,9116.94,1.3,47.85,520.86,2388.12,8178.67,8.4541,0.03,395,2388,100.0,38.7,23.1973
20021,5,-0.0018,-0.0004,100.0,518.67,643.36,1599.17,1410.49,14.62,21.61,552.54,2388.07,9102.33,1.3,47.64,521.14,2388.05,8178.67,8.4722,0.03,395,2388,100.0,38.76,23.245
20022,40,-0.0001,0.0004,100.0,518.67,643.95,1599.81,1429.6,14.62,21.61,552.3,2388.18,9112.69,1.3,47.88,520.12,2388.23,8178.68,8.5191,0.03,395,2388,100.0,38.53,23.2039
20023,5,0.0011,-0.0004,100.0,518.67,643.14,1595.09,1420.25,14.62,21.61,553.35,2388.08,9114.28,1.3,47.77,520.63,2388.06,8178.71,8.4438,0.03,395,2388,100.0,38.67,23.0958
20024,14,-0.0003,0.0001,100.0,518.67,643.79,1600.93,1428.22,14.62,21.61,552.31,2388.11,9109.47,1.3,47.93,520.04,2388.18,8178.71,8.5399,0.03,396,2388,100.0,38.52,23.2179
20025,4,-0.0007,-0.0003,100.0,518.67,642.46,1598.82,1407.68,14.62,21.61,553.14,2388.03,9096.18,1.3,47.64,521.43,2388.03,8178.72,8.4365,0.03,395,2388,100.0,38.75,23.1649
20026,26,-0.001,0.0003,100.0,518.67,643.69,1592.25,1423.11,14.62,21.61,552.59,2388.12,9112.15,1.3,48.03,520.6,2388.13,8178.78,8.5052,0.03,396,2388,100.0,38.57,23.136999999999997
20027,17,-0.004,0.0003,100.0,518.67,643.04,1594.78,1410.57,14.62,21.61,553.04,2388.11,9102.49,1.3,47.58,521.56,2388.1,8178.81,8.4641,0.03,395,2388,100.0,38.71,23.1333
20028,13,0.0024,0.0003,100.0,518.67,642.84,1598.36,1422.59,14.62,21.61,552.88,2388.14,9112.81,1.3,47.9,521.08,2388.11,8178.82,8.5333,0.03,397,2388,100.0,38.47,23.2542
20029,41,-0.0043,0.0002,100.0,518.67,642.99,1598.58,1413.15,14.62,21.61,553.84,2388.11,9099.43,1.3,47.77,520.3,2388.11,8178.82,8.4514,0.03,394,2388,100.0,38.71,23.2068
20030,94,0.0011,0.0002,100.0,518.67,642.78,1594.89,1430.41,14.62,21.61,552.42,2388.07,9110.49,1.3,47.73,520.64,2388.14,8178.86,8.5181,0.03,396,2388,100.0,38.57,23.1292
20031,40,-0.0027,0.0004,100.0,518.67,643.29,1599.9,1422.47,14.62,21.61,552.12,2388.13,9110.13,1.3,47.89,520.19,2388.22,8178.88,8.476,0.03,395,2388,100.0,38.52,23.1798
20032,9,0.0008,0.0004,100.0,518.67,642.32,1594.79,1406.44,14.62,21.61,553.97,2388.04,9102.61,1.3,47.33,521.78,2387.99,8178.9,8.4054,0.03,392,2388,100.0,38.98,23.2999
20033,25,-0.0016,0.0005,100.0,518.67,643.23,1595.62,1423.78,14.62,21.61,552.69,2388.05,9107.84,1.3,47.84,520.2,2388.11,8178.93,8.4615,0.03,395,2388,100.0,38.7,23.1507
20034,48,0.0001,0.0002,100.0,518.67,643.0,1591.63,1403.59,14.62,21.61,554.41,2388.04,9102.92,1.3,47.36,522.32,2388.0,8178.94,8.4322,0.03,395,2388,100.0,38.68,23.2428
20035,54,-0.0013,0.0002,100.0,518.67,642.21,1593.81,1412.58,14.62,21.61,552.93,2388.02,9096.7,1.3,47.46,521.9,2388.02,8178.98,8.4708,0.03,392,2388,100.0,38.62,23.1516
20036,51,0.0032,-0.0002,100.0,518.67,642.28,1590.71,1405.13,14.62,21.61,553.6,2388.02,9096.87,1.3,47.28,522.18,2387.99,8178.99,8.4452,0.03,393,2388,100.0,38.95,23.2774
20037,56,0.003,-0.0004,100.0,518.67,643.08,1599.61,1409.59,14.62,21.61,552.56,2388.16,9112.29,1.3,47.96,520.61,2388.1,8179.06,8.5305,0.03,394,2388,100.0,38.47,23.1294
20038,18,-0.0,-0.0001,100.0,518.67,642.44,1591.49,1403.22,14.62,21.61,554.39,2388.01,9109.02,1.3,47.56,521.85,2388.0,8179.07,8.4385,0.03,393,2388,100.0,38.82,23.3116
20039,40,-0.0024,-0.0004,100.0,518.67,643.63,1598.28,1423.96,14.62,21.61,551.82,2388.2,9111.11,1.3,47.99,520.53,2388.18,8179.09,8.5106,0.03,395,2388,100.0,38.52,23.124000000000002
20040,14,-0.0012,0.0001,100.0,518.67,643.08,1592.53,1419.39,14.62,21.61,551.91,2388.17,9110.19,1.3,47.99,520.6,2388.13,8179.09,8.4926,0.03,396,2388,100.0,38.66,23.1457
20041,17,-0.0006,0.0004,100.0,518.67,642.67,1588.2,1409.23,14.62,21.61,553.24,2388.06,9108.83,1.3,47.36,521.73,2388.02,8179.1,8.4623,0.03,394,2388,100.0,38.83,23.2798
20042,9,-0.0042,-0.0003,100.0,518.67,641.94,1583.76,1407.19,14.62,21.61,553.95,2388.03,9110.49,1.3,47.41,522.21,2387.94,8179.13,8.4205,0.03,393,2388,100.0,39.1,23.3506
20043,14,-0.0009,-0.0003,100.0,518.67,643.1,1608.89,1428.7,14.62,21.61,552.23,2388.17,9107.25,1.3,48.1,520.67,2388.13,8179.13,8.4978,0.03,397,2388,100.0,38.51,23.1406
20044,5,0.0034,0.0001,100.0,518.67,642.84,1599.89,1411.56,14.62,21.61,553.3,2388.04,9102.51,1.3,47.68,520.67,2388.1,8179.15,8.4499,0.03,393,2388,100.0,38.75,23.2008
20045,25,0.0018,-0.0002,100.0,518.67,643.37,1597.72,1416.7,14.62,21.61,551.99,2388.11,9094.89,1.3,47.83,521.01,2388.21,8179.16,8.5222,0.03,396,2388,100.0,38.53,23.1661
20046,82,-0.0003,-0.0001,100.0,518.67,641.75,1592.56,1398.84,14.62,21.61,553.36,2388.01,9101.97,1.3,47.44,521.65,2388.06,8179.16,8.4567,0.03,393,2388,100.0,39.06,23.2508
20047,54,0.0001,0.0003,100.0,518.67,643.07,1597.61,1417.76,14.62,21.61,552.96,2388.07,9110.27,1.3,47.74,521.16,2388.07,8179.19,8.4867,0.03,396,2388,100.0,38.64,23.2965
20048,34,-0.003,0.0003,100.0,518.67,642.79,1599.95,1417.31,14.62,21.61,553.02,2388.12,9114.36,1.3,47.83,520.62,2388.11,8179.22,8.485,0.03,394,2388,100.0,38.74,23.2144
20049,34,-0.0024,-0.0003,100.0,518.67,643.17,1610.14,1419.84,14.62,21.61,552.52,2388.09,9104.05,1.3,47.66,521.01,2388.08,8179.24,8.4818,0.03,394,2388,100.0,38.74,23.2412
20050,34,0.0025,-0.0001,100.0,518.67,643.14,1592.95,1409.5,14.62,21.61,552.91,2388.08,9111.01,1.3,47.85,520.53,2388.12,8179.29,8.4669,0.03,393,2388,100.0,38.69,23.1557
20051,13,0.0004,-0.0002,100.0,518.67,643.32,1595.55,1424.19,14.62,21.61,552.29,2388.11,9107.28,1.3,47.78,520.54,2388.1,8179.36,8.4915,0.03,395,2388,100.0,38.64,23.1678
20052,5,0.0009,-0.0004,100.0,518.67,642.92,1592.04,1420.41,14.62,21.61,553.01,2388.08,9102.44,1.3,47.71,520.41,2388.1,8179.37,8.4576,0.03,394,2388,100.0,38.7,23.1596
20053,48,-0.0007,0.0001,100.0,518.67,642.81,1582.34,1403.35,14.62,21.61,553.72,2388.07,9095.9,1.3,47.47,522.36,2388.08,8179.37,8.4436,0.03,395,2388,100.0,38.83,23.3032
20054,51,-0.0003,0.0001,100.0,518.67,642.56,1591.63,1408.54,14.62,21.61,553.13,2388.02,9098.37,1.3,47.46,521.75,2387.98,8179.42,8.4317,0.03,394,2388,100.0,38.84,23.4153
20055,9,0.0016,0.0001,100.0,518.67,642.2,1589.11,1410.85,14.62,21.61,553.88,2388.01,9109.33,1.3,47.48,521.62,2388.02,8179.42,8.418,0.03,394,2388,100.0,38.86,23.2934
20056,95,-0.0008,0.0,100.0,518.67,643.57,1603.69,1435.36,14.62,21.61,551.09,2388.16,9120.0,1.3,48.05,520.1,2388.19,8179.43,8.517999999999999,0.03,395,2388,100.0,38.46,23.1727
20057,54,-0.0017,0.0001,100.0,518.67,643.04,1597.27,1419.4,14.62,21.61,552.81,2388.07,9109.83,1.3,47.66,521.05,2388.13,8179.51,8.4377,0.03,393,2388,100.0,38.74,23.1277
20058,51,-0.0001,0.0002,100.0,518.67,641.95,1590.87,1400.54,14.62,21.61,554.11,2388.03,9089.54,1.3,47.41,521.81,2388.03,8179.51,8.452,0.03,392,2388,100.0,39.09,23.2743
20059,82,-0.0011,-0.0004,100.0,518.67,643.16,1593.89,1403.24,14.62,21.61,553.06,2388.07,9109.78,1.3,47.51,521.37,2388.08,8179.52,8.4666,0.03,393,2388,100.0,38.84,23.3597
20060,38,0.0012,0.0002,100.0,518.67,643.24,1599.67,1430.24,14.62,21.61,551.96,2388.17,9114.33,1.3,48.08,521.19,2388.14,8179.55,8.4668,0.03,397,2388,100.0,38.59,23.0522
20061,27,0.0018,0.0004,100.0,518.67,643.79,1600.39,1423.73,14.62,21.61,552.47,2388.12,9112.02,1.3,47.78,520.55,2388.14,8179.58,8.5029,0.03,397,2388,100.0,38.46,23.1376
20062,53,0.0015,0.0005,100.0,518.67,643.46,1593.89,1418.94,14.62,21.61,552.48,2388.07,9101.01,1.3,47.81,521.09,2388.1,8179.62,8.4404,0.03,395,2388,100.0,38.65,23.2333
20063,18,-0.0013,-0.0002,100.0,518.67,642.37,1592.68,1404.3,14.62,21.61,553.39,2388.06,9097.38,1.3,47.56,522.06,2388.06,8179.63,8.3921,0.03,393,2388,100.0,38.91,23.3401
20064,53,-0.0003,-0.0004,100.0,518.67,642.56,1592.66,1413.14,14.62,21.61,552.25,2388.1,9103.42,1.3,47.75,521.25,2388.12,8179.69,8.4946,0.03,393,2388,100.0,38.71,23.204
20065,40,0.0038,-0.0003,100.0,518.67,643.44,1599.69,1421.72,14.62,21.61,552.29,2388.18,9101.61,1.3,47.83,520.4,2388.13,8179.72,8.512,0.03,398,2388,100.0,38.41,23.1361
20066,52,0.0016,-0.0004,100.0,518.67,643.45,1605.72,1427.91,14.62,21.61,551.25,2388.26,9106.14,1.3,48.05,519.87,2388.2,8179.78,8.5218,0.03,399,2388,100.0,38.33,23.0421
20067,10,-0.0021,-0.0002,100.0,518.67,643.4,1599.62,1427.82,14.62,21.61,552.02,2388.14,9109.36,1.3,47.89,519.95,2388.16,8179.78,8.4933,0.03,394,2388,100.0,38.41,22.9937
20068,80,0.0006,-0.0002,100.0,518.67,643.1,1600.93,1413.85,14.62,21.61,553.03,2388.14,9098.21,1.3,47.93,520.79,2388.13,8179.78,8.4565,0.03,394,2388,100.0,38.63,23.2292
20069,17,-0.0023,-0.0002,100.0,518.67,642.68,1589.89,1406.92,14.62,21.61,553.29,2388.05,9101.35,1.3,47.69,521.19,2388.05,8179.79,8.4421,0.03,393,2388,100.0,38.76,23.3312
20070,88,-0.0004,0.0003,100.0,518.67,643.08,1599.05,1413.69,14.62,21.61,552.49,2388.06,9107.55,1.3,47.71,520.5,2388.11,8179.79,8.4838,0.03,395,2388,100.0,38.68,23.2816
20071,56,-0.0013,0.0002,100.0,518.67,643.67,1596.85,1419.79,14.62,21.61,552.32,2388.17,9110.34,1.3,47.77,519.97,2388.22,8179.8,8.501,0.03,395,2388,100.0,38.45,23.1371
20072,25,-0.0014,-0.0,100.0,518.67,643.22,1598.68,1419.41,14.62,21.61,552.22,2388.16,9109.81,1.3,47.72,520.87,2388.14,8179.82,8.4984,0.03,394,2388,100.0,38.59,23.1622
20073,97,0.0006,-0.0002,100.0,518.67,642.27,1587.48,1406.84,14.62,21.61,553.5,2388.08,9101.66,1.3,47.58,521.53,2388.05,8179.84,8.446,0.03,393,2388,100.0,38.75,23.2199
20074,53,0.0003,-0.0002,100.0,518.67,642.95,1593.91,1414.58,14.62,21.61,553.08,2388.09,9105.79,1.3,47.58,521.51,2388.13,8179.85,8.4829,0.03,393,2388,100.0,38.76,23.2241
20075,3,-0.0022,-0.0003,100.0,518.67,642.65,1591.66,1403.51,14.62,21.61,553.55,2388.06,9105.53,1.3,47.47,521.27,2388.03,8179.92,8.4219,0.03,394,2388,100.0,38.88,23.2711
20076,34,-0.002,0.0003,100.0,518.67,643.22,1599.85,1421.7,14.62,21.61,552.28,2388.14,9113.24,1.3,47.73,520.31,2388.17,8179.94,8.4975,0.03,394,2388,100.0,38.73,23.2821
20077,10,-0.0008,-0.0002,100.0,518.67,643.36,1602.14,1424.69,14.62,21.61,552.12,2388.2,9104.77,1.3,47.91,520.33,2388.18,8179.96,8.5054,0.03,397,2388,100.0,38.59,23.1391
20078,52,0.0018,0.0004,100.0,518.67,643.66,1603.87,1423.12,14.62,21.61,552.23,2388.19,9107.39,1.3,48.03,520.35,2388.17,8179.97,8.5365,0.03,396,2388,100.0,38.52,23.1414
20079,3,0.004,-0.0001,100.0,518.67,642.48,1593.19,1416.18,14.62,21.61,552.94,2388.06,9101.55,1.3,47.49,521.33,2388.07,8179.98,8.4587,0.03,391,2388,100.0,38.71,23.2089
20080,5,0.0017,0.0005,100.0,518.67,642.94,1594.2,1409.75,14.62,21.61,553.0,2388.03,9105.9,1.3,47.47,521.18,2388.08,8180.08,8.4638,0.03,396,2388,100.0,38.88,23.3276
20081,51,0.0034,-0.0001,100.0,518.67,642.15,1590.95,1402.43,14.62,21.61,554.07,2388.06,9104.01,1.3,47.42,522.11,2388.05,8180.08,8.4617,0.03,393,2388,100.0,38.85,23.238000000000003
20082,56,0.0037,0.0004,100.0,518.67,643.15,1595.49,1417.48,14.62,21.61,552.52,2388.18,9114.67,1.3,47.98,520.26,2388.13,8180.1,8.4542,0.03,396,2388,100.0,38.59,23.1362
20083,13,-0.0024,-0.0,100.0,518.67,643.71,1603.7,1424.19,14.62,21.61,552.33,2388.13,9112.74,1.3,47.9,520.52,2388.09,8180.12,8.4818,0.03,395,2388,100.0,38.64,23.1287
20084,34,0.0038,0.0006,100.0,518.67,642.92,1595.61,1415.52,14.62,21.61,552.31,2388.1,9108.1,1.3,47.55,520.58,2388.08,8180.29,8.4967,0.03,394,2388,100.0,38.58,23.135
20085,48,0.0005,0.0002,100.0,518.67,642.02,1595.99,1407.25,14.62,21.61,553.91,2388.03,9098.69,1.3,47.28,521.92,2388.04,8180.34,8.4062,0.03,393,2388,100.0,38.68,23.423000000000002
20086,68,-0.0002,0.0003,100.0,518.67,642.84,1596.18,1417.33,14.62,21.61,554.08,2388.04,9092.28,1.3,47.74,520.97,2388.1,8180.38,8.4704,0.03,395,2388,100.0,38.66,23.1663
20087,88,-0.0015,-0.0003,100.0,518.67,643.04,1598.83,1422.7,14.62,21.61,552.94,2388.14,9114.77,1.3,47.81,520.46,2388.15,8180.41,8.4971,0.03,396,2388,100.0,38.44,23.2403
20088,18,0.0027,-0.0002,100.0,518.67,642.67,1586.35,1410.05,14.62,21.61,553.82,2388.02,9106.32,1.3,47.56,521.92,2388.03,8180.41,8.4785,0.03,393,2388,100.0,38.95,23.1902
20089,17,0.0001,0.0001,100.0,518.67,642.66,1591.11,1410.2,14.62,21.61,553.52,2388.07,9106.13,1.3,47.64,520.98,2388.07,8180.42,8.4643,0.03,395,2388,100.0,38.91,23.311999999999998
20090,17,0.0027,0.0004,100.0,518.67,643.1,1591.59,1415.25,14.62,21.61,552.91,2388.08,9111.2,1.3,47.49,521.06,2388.1,8180.43,8.4124,0.03,395,2388,100.0,38.59,23.1387
20091,27,0.004,0.0004,100.0,518.67,643.03,1590.08,1418.17,14.62,21.61,552.13,2388.15,9106.13,1.3,47.82,520.3,2388.15,8180.48,8.5094,0.03,394,2388,100.0,38.5,23.1819
20092,14,-0.0006,0.0002,100.0,518.67,643.24,1600.42,1420.87,14.62,21.61,552.07,2388.23,9106.99,1.3,47.92,519.94,2388.17,8180.49,8.4781,0.03,396,2388,100.0,38.58,23.1287
20093,92,-0.0002,0.0004,100.0,518.67,643.83,1594.67,1421.64,14.62,21.61,552.55,2388.12,9112.34,1.3,47.95,520.51,2388.11,8180.51,8.4833,0.03,397,2388,100.0,38.39,23.1031
20094,9,-0.0005,-0.0,100.0,518.67,642.82,1591.95,1401.39,14.62,21.61,554.36,2388.05,9117.58,1.3,47.5,522.01,2388.01,8180.59,8.4341,0.03,393,2388,100.0,38.86,23.2617
20095,71,-0.0011,0.0002,100.0,518.67,643.16,1596.52,1422.09,14.62,21.61,552.61,2388.11,9114.64,1.3,47.84,520.35,2388.09,8180.59,8.5041,0.03,395,2388,100.0,38.62,23.2062
20096,94,-0.0006,0.0002,100.0,518.67,642.79,1601.49,1423.53,14.62,21.61,552.43,2388.11,9113.04,1.3,47.94,520.21,2388.1,8180.59,8.4736,0.03,395,2388,100.0,38.46,23.1739
20097,80,-0.0005,-0.0001,100.0,518.67,643.17,1596.14,1416.95,14.62,21.61,552.76,2388.12,9118.8,1.3,47.82,520.82,2388.15,8180.63,8.4913,0.03,394,2388,100.0,38.67,23.1529
20098,60,0.0013,-0.0005,100.0,518.67,643.75,1599.06,1423.18,14.62,21.61,552.83,2388.16,9111.12,1.3,48.21,519.84,2388.19,8180.69,8.4952,0.03,395,2388,100.0,38.57,23.1486
20099,92,-0.0035,0.0005,100.0,518.67,643.27,1602.2,1417.35,14.62,21.61,552.41,2388.13,9107.62,1.3,47.92,520.4,2388.14,8180.7,8.5152,0.03,396,2388,100.0,38.45,23.171999999999997
20100,54,-0.0032,-0.0003,100.0,518.67,642.62,1594.85,1419.14,14.62,21.61,552.76,2388.04,9103.91,1.3,47.72,521.3,2388.08,8180.77,8.4297,0.03,395,2388,100.0,38.63,23.2884
20101,55,-0.0014,-0.0004,100.0,518.67,643.09,1593.53,1415.83,14.62,21.61,552.14,2388.09,9102.0,1.3,47.68,520.69,2388.04,8180.78,8.4833,0.03,394,2388,100.0,38.86,23.1733
20102,56,-0.0039,0.0001,100.0,518.67,643.68,1593.41,1421.38,14.62,21.61,552.31,2388.16,9124.64,1.3,48.06,520.43,2388.14,8180.84,8.5217,0.03,395,2388,100.0,38.58,23.1421
20103,9,-0.0,0.0002,100.0,518.67,642.68,1585.05,1404.54,14.62,21.61,554.5,2388.07,9106.52,1.3,47.45,521.33,2388.01,8180.85,8.4406,0.03,394,2388,100.0,38.8,23.3428
20104,92,-0.0017,0.0002,100.0,518.67,643.22,1599.9,1420.43,14.62,21.61,552.14,2388.13,9121.01,1.3,48.15,520.52,2388.15,8180.85,8.4998,0.03,395,2388,100.0,38.35,23.1849
20105,11,-0.0015,-0.0002,100.0,518.67,644.09,1595.84,1417.71,14.62,21.61,552.87,2388.08,9104.37,1.3,47.78,520.93,2388.09,8180.88,8.4693,0.03,394,2388,100.0,38.59,23.1738
20106,48,0.0003,-0.0001,100.0,518.67,642.9,1590.64,1400.44,14.62,21.61,554.76,2388.04,9101.8,1.3,47.47,521.72,2388.02,8180.95,8.4488,0.03,394,2388,100.0,38.74,23.2552
20107,94,-0.0021,0.0001,100.0,518.67,643.57,1597.56,1408.06,14.62,21.61,552.58,2388.13,9114.73,1.3,47.94,520.41,2388.18,8180.96,8.4725,0.03,395,2388,100.0,38.62,23.0843
20108,54,-0.0031,-0.0002,100.0,518.67,642.33,1601.75,1409.63,14.62,21.61,553.22,2388.02,9111.46,1.3,47.54,521.21,2388.09,8180.96,8.4807,0.03,394,2388,100.0,38.9,23.2256
20109,11,0.0023,0.0002,100.0,518.67,642.97,1600.91,1417.44,14.62,21.61,552.92,2388.06,9105.88,1.3,47.82,520.43,2388.17,8180.98,8.4793,0.03,395,2388,100.0,38.67,23.1144
20110,82,0.0015,0.0,100.0,518.67,642.33,1598.41,1409.12,14.62,21.61,552.91,2388.05,9114.58,1.3,47.47,521.61,2388.03,8180.99,8.4387,0.03,395,2388,100.0,38.64,23.2877
20111,10,-0.0013,0.0002,100.0,518.67,643.46,1604.91,1422.76,14.62,21.61,551.73,2388.25,9115.15,1.3,47.95,520.23,2388.25,8181.11,8.5182,0.03,396,2388,100.0,38.53,23.2187
20112,5,0.0013,-0.0001,100.0,518.67,642.72,1597.53,1409.96,14.62,21.61,552.61,2388.09,9111.64,1.3,47.85,521.23,2388.05,8181.18,8.4805,0.03,394,2388,100.0,38.66,23.2685
20113,63,0.0032,-0.0002,100.0,518.67,643.38,1602.12,1423.84,14.62,21.61,551.9,2388.12,9106.01,1.3,47.68,521.04,2388.05,8181.2,8.4674,0.03,396,2388,100.0,38.72,23.2408
20114,5,0.0002,-0.0004,100.0,518.67,643.7,1596.32,1410.89,14.62,21.61,553.12,2388.15,9110.31,1.3,47.78,521.04,2388.09,8181.22,8.4873,0.03,393,2388,100.0,38.55,23.2345
20115,56,-0.0015,-0.0003,100.0,518.67,643.57,1598.68,1416.78,14.62,21.61,552.07,2388.13,9113.12,1.3,47.9,520.41,2388.13,8181.24,8.472000000000001,0.03,394,2388,100.0,38.62,23.1009
20116,56,0.003,-0.0004,100.0,518.67,643.5,1597.12,1422.2,14.62,21.61,551.65,2388.2,9111.38,1.3,48.0,520.29,2388.18,8181.26,8.5306,0.03,395,2388,100.0,38.67,23.183000000000003
20117,55,-0.001,0.0005,100.0,518.67,642.57,1599.61,1414.97,14.62,21.61,553.22,2388.12,9103.28,1.3,47.43,520.96,2388.08,8181.31,8.4681,0.03,395,2388,100.0,38.62,23.3258
20118,38,0.0002,-0.0003,100.0,518.67,643.35,1592.64,1418.61,14.62,21.61,552.18,2388.15,9112.85,1.3,47.76,520.41,2388.15,8181.32,8.4891,0.03,396,2388,100.0,38.55,23.1113
20119,40,0.0008,0.0004,100.0,518.67,644.26,1598.58,1425.87,14.62,21.61,551.54,2388.17,9122.69,1.3,47.98,520.49,2388.17,8181.32,8.5179,0.03,395,2388,100.0,38.52,23.1628
20120,48,-0.0018,0.0004,100.0,518.67,642.99,1589.6,1409.23,14.62,21.61,553.64,2388.0,9106.35,1.3,47.46,521.69,2388.06,8181.34,8.4136,0.03,393,2388,100.0,38.78,23.3887
20121,41,-0.0013,0.0002,100.0,518.67,643.17,1598.63,1415.36,14.62,21.61,552.65,2388.13,9114.68,1.3,47.8,520.84,2388.11,8181.36,8.4943,0.03,395,2388,100.0,38.56,23.1498
20122,95,0.0039,0.0005,100.0,518.67,643.69,1602.9,1430.41,14.62,21.61,551.8,2388.14,9109.55,1.3,48.08,520.03,2388.18,8181.4,8.4998,0.03,397,2388,100.0,38.6,23.1296
20123,97,-0.0016,0.0003,100.0,518.67,643.05,1599.21,1404.12,14.62,21.61,552.98,2388.01,9099.41,1.3,47.6,521.33,2388.09,8181.41,8.5181,0.03,393,2388,100.0,38.76,23.2069
20124,13,-0.0012,-0.0003,100.0,518.67,643.21,1596.17,1423.23,14.62,21.61,552.01,2388.19,9119.85,1.3,47.91,520.24,2388.11,8181.45,8.4997,0.03,395,2388,100.0,38.55,23.1753
20125,5,-0.0011,0.0003,100.0,518.67,643.4,1595.61,1422.13,14.62,21.61,552.73,2388.15,9107.89,1.3,47.69,521.21,2388.09,8181.46,8.4637,0.03,393,2388,100.0,38.6,23.2551
20126,54,0.0036,-0.0001,100.0,518.67,642.98,1599.85,1420.21,14.62,21.61,552.12,2388.14,9110.96,1.3,47.66,520.64,2388.08,8181.5,8.4809,0.03,394,2388,100.0,38.74,23.1741
20127,92,-0.0002,0.0005,100.0,518.67,642.65,1605.66,1419.89,14.62,21.61,551.86,2388.14,9108.57,1.3,47.89,520.8,2388.11,8181.51,8.5012,0.03,395,2388,100.0,38.66,23.1339
20128,21,0.0015,0.0002,100.0,518.67,642.95,1598.72,1404.44,14.62,21.61,553.35,2388.15,9110.26,1.3,47.7,520.84,2388.05,8181.51,8.4793,0.03,394,2388,100.0,38.73,23.2333
20129,92,-0.0027,0.0003,100.0,518.67,643.56,1601.69,1425.07,14.62,21.61,551.9,2388.2,9118.05,1.3,48.06,520.07,2388.14,8181.54,8.507,0.03,395,2388,100.0,38.51,23.2103
20130,21,-0.0008,-0.0001,100.0,518.67,642.73,1601.24,1419.57,14.62,21.61,552.88,2388.16,9110.58,1.3,47.72,520.32,2388.16,8181.55,8.4629,0.03,395,2388,100.0,38.69,23.2232
20131,95,-0.0022,-0.0004,100.0,518.67,644.0,1592.75,1434.45,14.62,21.61,551.61,2388.19,9115.71,1.3,48.16,519.97,2388.18,8181.55,8.5212,0.03,395,2388,100.0,38.37,23.0713
20132,63,-0.0004,-0.0003,100.0,518.67,643.01,1597.83,1421.38,14.62,21.61,553.21,2388.13,9104.49,1.3,47.89,520.53,2388.11,8181.58,8.4962,0.03,394,2388,100.0,38.69,23.2515
20133,64,0.002,-0.0001,100.0,518.67,643.88,1605.47,1425.77,14.62,21.61,550.6,2388.17,9111.28,1.3,48.15,519.54,2388.22,8181.59,8.5458,0.03,397,2388,100.0,38.45,23.1041
20134,52,-0.0017,-0.0005,100.0,518.67,643.67,1601.99,1436.34,14.62,21.61,552.28,2388.18,9119.4,1.3,48.18,519.23,2388.21,8181.73,8.5159,0.03,397,2388,100.0,38.35,23.015
20135,34,-0.0006,0.0006,100.0,518.67,643.1,1601.06,1422.56,14.62,21.61,551.85,2388.14,9113.62,1.3,47.87,521.21,2388.14,8181.76,8.4519,0.03,394,2388,100.0,38.65,23.0896
20136,18,0.001,-0.0004,100.0,518.67,642.56,1591.75,1411.09,14.62,21.61,553.42,2387.98,9111.38,1.3,47.63,521.97,2388.02,8181.79,8.4523,0.03,393,2388,100.0,38.66,23.3277
20137,41,0.0036,0.0003,100.0,518.67,642.74,1595.82,1418.46,14.62,21.61,553.31,2388.08,9107.87,1.3,47.65,521.17,2388.11,8181.8,8.4536,0.03,395,2388,100.0,38.66,23.2067
